fips,state,county,child_poverty_rate,convenience_stores,convenience_stores_per_1k,csa_farms,deep_poverty_rate,dollar_stores,dollar_stores_per_1k,farmers_markets,farmers_markets_accepting_snap,farmers_markets_per_1k,fast_food_per_1k,fast_food_restaurants,food_banks,food_hubs,food_insecurity_rate,full_service_per_1k,full_service_restaurants,general_food_sales_tax,grocery_stores,grocery_stores_per_1k,low_access_children,low_access_low_income,low_access_no_car_hh,low_access_pop,low_access_seniors,low_access_snap_hh,median_household_income,metro_nonmetro,pct_65_and_older,pct_adult_diabetes,pct_adult_obesity,pct_farmers_markets_snap,pct_free_lunch_eligible,pct_low_access,pct_low_access_children,pct_low_access_low_income,pct_low_access_no_car,pct_low_access_seniors,pct_low_access_snap,pct_reduced_lunch_eligible,pct_school_breakfast,pct_school_lunch,pct_snap_participants,pct_summer_food,pct_under_18,pct_wic_participants,persistent_poverty,population_loss,poverty_rate,snap_authorized_stores,snap_benefits_per_capita,snap_participation_rate,snap_redemptions_per_store,snap_stores_per_1k,specialized_food_stores,supercenters,supercenters_per_1k,very_low_food_security_rate,wic_authorized_stores,wic_redemptions_per_capita,wic_stores_per_1k
19007,IA,Appanoose,20.7,7,0.563153684,0,9.125911362,4,0.32180208,0,0,0,0.724054694,9,0,0,9.8,0.563153684,7,0,4,0.32180208,1611.027969,707.4067212,136.3676338,2029.037351,1441.948055,314.5047538,51222,0,23.84509215,8.9,37.4,0,39.31451613,15.74483871,55.66786194,5.489305019,2.4234519,55.6307106,5.589208126,7.510080645,4.076789529,10.12310256,8.502626294,11.61603711,21.99399204,1.849792969,0,1,17,16,17.99410057,92,254991.8922,1.303037763,,,,3.2,3,,0.244319573
19009,IA,Audubon,14.5,4,0.729793847,0,4.723127036,4,0.729793847,1,0,0.181620046,,,0,0,9.8,0.729793847,4,0,,,861.6196888,144.0879777,67.89170687,453.5977718,800.1882291,127.4189696,69484,0,24.90306662,7.7,37.4,0,29.3877551,7.412939548,64.34799957,2.354763508,2.594257116,56.39099503,4.868894577,9.115646259,4.076789529,10.12310256,8.502626294,11.61603711,21.80119845,1.849792969,0,1,10.2,6,15.75138378,92,26979.995,1.061758995,,,,3.2,1,,0.176959828
19011,IA,Benton,8.9,16,0.629574239,0,3.719990492,5,0.196741953,5,0,0.194992587,0.196741953,5,0,0,9.8,0.354135513,9,0,3,0.118045174,4857.570723,1116.082744,190.8258549,4426.805147,2620.695367,417.1570824,78155,1,18.31476051,7.8,37.4,0,24.09578448,16.97654915,73.0901413,4.280114651,1.852318525,65.27261353,4.049282551,4.265402844,4.076789529,10.12310256,8.502626294,11.61603711,23.91788856,1.849792969,0,0,8.4,19,9.997770309,92,154221.7758,0.74068296,,,,3.2,4,3.361581802,0.155933261
19013,IA,Black Hawk,13.5,70,0.535225511,0,7.462298082,19,0.145275488,6,2,0.045314483,0.764607847,100,1,0,9.8,0.741669595,97,0,27,0.206444114,10090.5352,12410.081,875.9898208,36083.85659,6424.37133,2031.11982,60716,1,17.74004148,9,37.4,33.33333206,43.80251524,27.52601814,35.41035843,9.466840744,1.669506073,35.43307877,3.871011734,7.260146082,4.076789529,10.12310256,8.502626294,11.61603711,21.82105167,1.849792969,0,0,13.5,142,20.07031822,92,2458869.34,1.083630323,7,5,0.038230393,3.2,24,15.67437553,0.183148786
19015,IA,Boone,9.2,9,0.342504859,1,3.145922094,5,0.190280467,1,1,0.037956428,0.266392648,7,0,0,9.8,0.532785296,14,0,3,0.114168286,3175.61843,622.0200208,154.8507914,2659.884468,2050.176741,334.89162,69888,1,20.14972862,8.7,37.4,100,33.47280335,10.1113224,50.57522583,2.364555597,1.44342649,48.883564,3.121659279,7.555993109,4.076789529,10.12310256,8.502626294,11.61603711,23.14055774,1.849792969,0,0,7.8,18,11.74664783,92,211456.4184,0.674157321,,,,3.2,5,5.223918915,0.187265918
19017,IA,Bremer,6.5,13,0.513610661,1,3.704020897,6,0.237051085,3,0,0.120254941,0.355576634,9,0,0,9.8,0.75066179,19,0,4,0.158034056,3231.95994,315.1440393,123.3744614,2416.969488,2164.872939,256.2645017,75395,1,20.30174484,7.5,37.4,0,16.63829787,9.956210136,58.62434006,1.298171163,1.314592004,51.64295959,2.730575323,5.978723404,4.076789529,10.12310256,8.502626294,11.61603711,23.42324316,1.849792969,0,0,7.1,22,8.734674454,92,191058.0087,0.879577816,,,,3.2,6,9.904021263,0.239884853
19019,IA,Buchanan,13.2,10,0.469770283,0,3.240990439,7,0.328839183,1,0,0.047172036,0.375816226,8,0,0,9.8,0.610701382,13,0,5,0.234885141,3917.225271,708.4948126,348.356605,2962.095465,2155.996019,519.698938,64503,0,18.7794797,8.6,37.4,0,19.59619952,14.13348389,69.01383209,3.380545855,4.26855278,67.26976776,6.368079185,6.472684086,4.076789529,10.12310256,8.502626294,11.61603711,26.33114515,1.849792969,0,0,9.8,18,10.65204144,92,160777.2445,0.872473478,,,,3.2,3,,0.145412236
19021,IA,Buena Vista,12.7,10,0.505765736,0,1.927564168,3,0.151729718,1,0,0.050316997,0.455189168,9,0,0,9.8,0.657495439,13,0,5,0.252882868,2424.954712,1138.085877,138.9169161,3367.325555,1921.720281,397.3583032,60576,0,16.17442251,7.5,37.4,0,53.30985915,16.62055969,47.96192169,5.61740303,1.846808195,62.90410233,5.282615185,11.00938967,4.076789529,10.12310256,8.502626294,11.61603711,26.39389137,1.849792969,0,0,10.8,29,16.31515884,92,350539.5601,1.401846528,,,,3.2,5,21.91933823,0.241697684
19023,IA,Butler,9.8,8,0.558152497,0,3.902507749,5,0.348845333,0,0,0,,,0,0,9.8,0.767459691,11,0,3,0.209307194,2650.836483,283.5751827,101.8222375,1022.658584,2167.062826,342.5521942,65284,0,24.2918934,7.8,37.4,0,22.81795511,6.878715038,75.67332458,1.907413602,1.663762093,73.60947418,5.597258091,8.395677473,4.076789529,10.12310256,8.502626294,11.61603711,22.37337798,1.849792969,0,1,8.8,16,10.92467308,92,39377.345,1.112966061,,,,3.2,4,1.546544909,0.278241515
19025,IA,Calhoun,13.4,6,0.633379102,0,5.327868853,3,0.316689551,3,0,0.309310228,,,0,0,9.8,0.527815878,5,0,3,0.316689551,1387.137496,855.7512558,86.40207693,2889.6968,1521.859707,243.7597518,59643,0,23.09861993,7.7,37.4,0,28.40314136,29.88311005,67.59929657,8.849547386,2.036823988,66.39876556,5.746340275,9.620418848,4.076789529,10.12310256,8.502626294,11.61603711,21.36597159,1.849792969,0,1,12.1,17,12.54442406,92,60230.57475,1.718386769,,,,3.2,3,,0.30324471
19027,IA,Carroll,9.7,13,0.652807057,0,2.417302799,6,0.301295578,2,0,0.099235885,0.753238916,15,0,0,9.8,0.954102635,19,0,5,0.251079649,2507.762273,414.5798843,64.94365497,1855.531254,1568.766251,225.3582764,65598,0,21.51252408,7.6,37.4,0,28.85061279,8.913966179,48.44981384,1.991640449,0.747940302,40.49473953,2.595396519,9.440211991,4.076789529,10.12310256,8.502626294,11.61603711,23.99325626,1.849792969,0,1,9.3,21,14.38267899,92,257129.9158,1.01312232,,,,3.2,7,11.79360008,0.33770746
19029,IA,Cass,19.1,10,0.780213773,1,5.989321365,3,0.234064132,4,1,0.30935809,0.624171019,8,0,0,9.8,1.014277935,13,0,5,0.390106887,1537.21132,1273.814621,69.48162783,4012.07781,1433.880576,306.9352473,55909,0,24.10299383,9.4,37.4,25,35.04091071,28.74804878,48.21867371,9.127362251,1.161900163,49.03832245,5.132696629,9.818569904,4.076789529,10.12310256,8.502626294,11.61603711,22.03092862,1.849792969,0,1,14.4,16,13.49119663,92,256194.7397,1.219884157,,,,3.2,4,11.91870975,0.304971039
19031,IA,Cedar,8.2,11,0.595077097,1,2.767212392,3,0.162293747,3,0,0.161056533,0.378685415,7,0,0,9.8,0.486881256,9,0,,,3209.889807,894.5881357,116.4233825,4172.287312,2134.076613,265.8410656,75894,0,20.51877871,7.2,37.4,0,22.89552239,22.55412292,70.7491684,4.835873127,1.550038338,68.99697876,3.53935647,4.47761194,4.076789529,10.12310256,8.502626294,11.61603711,22.81545528,1.849792969,0,0,7.3,17,6.793796539,92,73129.05034,0.919963181,,,,3.2,2,,0.108230963
19033,IA,Cerro Gordo,13.8,23,0.546279371,0,4.330402395,7,0.166258931,3,1,0.070344925,0.950051069,40,0,0,9.8,0.950051069,40,0,11,0.261264056,3298.442563,2416.454614,274.6727579,9549.486278,2805.548484,613.3026215,55465,0,23.28471723,8.8,37.4,33.33333206,34.5521637,21.62915039,34.75337219,5.473159313,1.41949749,35.42806625,3.169522524,9.074136196,4.076789529,10.12310256,8.502626294,11.61603711,20.16602129,1.849792969,0,1,11.7,48,16.39233971,92,788875.1593,1.116824508,6,,,3.2,9,16.04328537,0.209404588
19035,IA,Cherokee,11.9,8,0.714924037,0,5.233280114,0,0,0,0,0,0.893655062,10,0,0,9.8,0.714924037,8,0,3,0.268096507,1553.070958,728.4121572,80.47578488,2812.651128,1468.694892,260.1013596,64286,0,25.0643335,8.2,37.4,0,30.23023023,23.29896545,60.78555679,6.033897877,1.545530677,56.40149307,4.995224953,8.058058058,4.076789529,10.12310256,8.502626294,11.61603711,21.66752445,1.849792969,0,1,10.2,8,12.17605019,92,88015.47197,0.689595699,,,,3.2,3,,0.258598387
19037,IA,Chickasaw,8.7,9,0.760520518,0,2.419832473,3,0.253506839,1,0,0.083584085,0.338009119,4,0,0,9.8,1.098529696,13,0,3,0.253506839,2010.752683,393.7833135,131.2746416,1571.053266,1332.268118,212.0968365,67667,0,21.8031968,7.7,37.4,0,24.5292887,12.63006115,66.25215149,3.165715218,2.522571802,56.07189178,4.075650215,6.014644351,4.076789529,10.12310256,8.502626294,11.61603711,23.55144855,1.849792969,0,1,8.5,10,11.76694298,92,50108.76917,0.836330175,,,,3.2,1,,0.083633021
19039,IA,Clarke,15.3,4,0.42767027,0,12.43702771,0,0,1,0,0.106123313,0.53458786,5,0,0,9.8,0.53458786,5,0,,,1105.14416,284.2411297,30.98102217,856.5201304,715.2301464,147.6282922,58483,0,19.8604842,7.2,37.4,0,46.68571429,9.223778725,47.10759354,3.060964108,0.837098658,46.17367172,3.988875866,11.2,4.076789529,10.12310256,8.502626294,11.61603711,24.78457119,1.849792969,0,0,9.6,14,16.95534325,92,193367.5494,1.437814474,,,,3.2,3,,0.308103114
19041,IA,Clay,12.2,9,0.563345015,1,3.449131514,0,0,2,1,0.123961821,1.001502275,16,0,0,9.8,0.876314461,14,0,3,0.187781677,1668.15742,761.2777648,117.9399676,2475.516566,1240.567117,276.2571636,60162,0,22.03979492,6.6,37.4,50,31.62689805,14.85280228,43.55502319,4.567575455,1.619609594,40.46207047,3.793699026,10.97613883,4.076789529,10.12310256,8.502626294,11.61603711,22.4609375,1.849792969,0,1,9.4,17,12.81088257,92,258613.644,1.0351336,,,,3.2,4,13.06039238,0.243560866
19043,IA,Clayton,11.7,14,0.808267415,0,3.869364572,5,0.288666934,6,0,0.341763496,0.635067284,11,0,0,9.8,1.385601282,24,0,6,0.346400321,2919.498663,192.9822627,246.1840896,454.4008,2110.221899,515.0689734,56076,0,24.22108784,7.9,37.4,0,25.60266002,2.506485701,69.44573212,1.064494848,3.239690542,60.22322845,6.778115273,9.559434746,4.076789529,10.12310256,8.502626294,11.61603711,21.73326292,1.849792969,0,1,10,19,12.4367342,92,62405.61417,1.109618664,,,,3.2,3,,0.175202951
19045,IA,Clinton,15.5,24,0.517330587,0,4.647695883,14,0.301776171,3,0,0.064491168,0.668218672,31,0,0,9.8,0.689774096,32,0,7,0.150888085,5328.772078,4102.135652,444.8488152,14595.27691,3893.226192,969.7068731,60528,0,20.25398192,10.3,37.4,0,38.87877211,29.71593094,45.97732544,8.351933479,2.199717283,47.09357834,4.795069218,7.232049948,4.076789529,10.12310256,8.502626294,11.61603711,22.7572105,1.849792969,0,1,11.5,45,19.60107994,92,1093220.354,0.967991769,,,,3.2,7,8.669231415,0.150576487
19047,IA,Crawford,13.7,8,0.475228697,0,11.25488281,3,0.178210765,2,0,0.1165637,0.534632266,9,0,0,9.8,0.534632266,9,0,5,0.297017932,2647.74478,1945.09596,152.5313372,5481.689994,1855.335705,458.1300048,58874,0,17.95461422,7,37.4,0,52.49211356,32.06416702,58.63031006,11.37749195,2.378470898,66.42806244,7.143770695,11.57728707,4.076789529,10.12310256,8.502626294,11.61603711,26.78366112,1.849792969,0,0,11.4,12,12.91037941,92,232345.4775,0.729483306,,,,3.2,3,,0.182370827
19049,IA,Dallas,5.3,30,0.309396356,4,1.571110695,11,0.113445334,4,0,0.044355731,0.721924841,70,0,0,9.8,0.660045564,64,0,15,0.154698178,11195.93877,1586.881728,364.2904527,14599.49396,3702.899121,775.105346,94467,1,12.46413451,6.2,37.4,0,18.26280624,22.07529068,58.24847031,2.39945817,1.443306088,57.17879868,3.070940256,4.120267261,4.076789529,10.12310256,8.502626294,11.61603711,27.71724954,1.849792969,0,0,5.3,70,5.67226696,92,812596.9087,0.697440386,6,,,3.2,5,3.21912384,0.049817171
19051,IA,Davis,14.5,5,0.552425146,0,1.350446429,0,0,1,1,0.110901631,,,0,0,9.8,0.441940129,4,0,3,0.331455082,1926.077775,291.3518873,308.2427237,955.7337177,890.9824593,209.4209302,75730,0,17.70581778,9.1,37.4,100,,10.91892719,75.53246307,3.328594685,9.629575729,59.6773262,6.542359352,,4.076789529,10.12310256,8.502626294,11.61603711,29.92316136,1.849792969,0,0,10.1,6,5.450594902,92,35147.33584,0.659848213,,,,3.2,1,,0.109974705
19053,IA,Decatur,22.7,4,0.514866769,0,9.328571429,0,0,2,1,0.253485411,0.386150092,3,0,0,9.8,,,0,,,1126.737861,298.9731829,137.7855192,833.2505695,847.6065825,280.7500528,48666,0,20.98103336,7,37.4,50,49.25619835,9.852791786,58.7454567,3.535215616,4.27507019,55.29071045,8.710829735,12.89256198,4.076789529,10.12310256,8.502626294,11.61603711,23.17854807,1.849792969,0,0,16.5,10,24.04856873,92,61964.09249,1.301405549,,,,3.2,2,,0.260281116
19055,IA,Delaware,10.3,12,0.708508015,0,4.130660214,3,0.177127004,2,0,0.117171481,0.354254007,6,0,0,9.8,0.885635018,15,0,,,3399.710644,460.0671176,126.5276511,2009.338561,2107.854368,239.7499602,69767,0,20.45974382,8.9,37.4,0,26.61354582,11.31129551,75.83561707,2.589884758,1.791668773,71.59831238,3.394930124,9.362549801,4.076789529,10.12310256,8.502626294,11.61603711,23.61047575,1.849792969,0,0,9.1,14,5.382692814,92,135815.1608,0.798949957,,,,3.2,3,,0.171203554
19057,IA,Des Moines,18.5,22,0.568357944,0,6.145718918,9,0.232510075,3,0,0.076651849,0.981709182,38,0,0,9.8,0.775033593,30,0,6,0.155006722,4582.394095,3159.663949,353.510444,12123.37699,3687.048187,907.291354,53917,0,21.72449242,9.9,37.4,0,44.85216073,30.06417084,49.04627991,7.835496426,2.079106331,51.95952988,5.336066246,7.06595906,4.076789529,10.12310256,8.502626294,11.61603711,21.76304292,1.849792969,0,1,13.2,43,22.61806297,92,1009283.5,1.107562304,3,,,3.2,7,11.96923542,0.180300847
19059,IA,Dickinson,8.7,14,0.797766268,0,1.499163928,3,0.170949906,1,1,0.058298841,1.082682729,19,0,0,9.8,1.937432289,34,0,4,0.227933213,1601.969659,314.0098709,164.6399706,1399.225343,2316.202348,257.0842601,67949,0,27.54900299,9.1,37.4,100,23.50694444,8.395184517,49.64269257,1.884021521,2.179507256,62.39769363,3.403286457,6.284722222,4.076789529,10.12310256,8.502626294,11.61603711,19.04197029,1.849792969,0,0,7.5,19,14.02738953,92,184735.3283,1.073931694,,,,3.2,5,6.57728672,0.282613605
19061,IA,Dubuque,9.4,52,0.532841504,0,4.488309617,12,0.122963421,3,2,0.030974457,0.748027444,73,0,0,9.8,0.789015293,77,0,15,0.153704271,10499.67085,5285.827014,479.4507718,21775.95958,6448.960034,1100.253783,73968,1,18.90979792,7.9,37.4,66.66666412,29.21492921,23.25174713,47.18529129,5.644055367,1.302324533,44.92483521,2.988601923,6.520806521,4.076789529,10.12310256,8.502626294,11.61603711,22.51526202,1.849792969,0,0,8.1,78,15.36957359,92,1356227.317,0.789377809,6,3,0.030740855,3.2,16,8.213572502,0.161923647
19063,IA,Emmet,15.6,5,0.549752593,0,3.702846563,3,0.329851568,1,0,0.108073056,0.549752593,5,0,0,9.8,0.769653678,7,0,3,0.329851568,1090.50453,1140.476306,42.77022604,3224.613205,958.6972975,201.7495774,52000,0,23.27439284,6.9,37.4,0,36.32887189,31.3008461,46.0128479,11.07043552,1.009684324,49.44287109,4.762737751,7.839388145,4.076789529,10.12310256,8.502626294,11.61603711,21.92160205,1.849792969,0,1,11.5,9,19.19552803,92,91430.03416,0.96266979,,,,3.2,2,,0.213926628
19065,IA,Fayette,14.7,15,0.778897107,0,5.722099506,6,0.311558843,4,0,0.203458801,0.519264698,10,0,0,9.8,0.934676468,18,0,4,0.207705885,2622.289581,358.8583654,139.3841254,841.9165934,2084.871626,402.8632055,56366,0,22.80998514,8.1,37.4,0,36.75564682,4.032167435,55.90044022,1.718670368,1.614363313,51.41483688,4.666008949,10.41361103,4.076789529,10.12310256,8.502626294,11.61603711,21.52339946,1.849792969,0,0,11.8,20,17.01457405,92,217700.2592,1.024642706,,,,3.2,3,,0.153696403
19067,IA,Floyd,15.6,8,0.516795874,0,3.68934548,3,0.193798453,2,1,0.126895502,0.322997421,5,0,0,9.8,0.968992233,15,0,4,0.258397937,2226.175615,1025.732485,221.6562743,3624.740404,1580.823376,223.1416581,59638,0,22.27554873,8.4,37.4,50,40.00812348,22.23357964,57.2134552,6.291679382,3.218940973,48.44692993,3.240512133,6.7018684,4.076789529,10.12310256,8.502626294,11.61603711,23.40820375,1.849792969,0,1,11.3,13,15.98837185,92,199984.2616,0.833279908,,,,3.2,3,,0.192295372
19069,IA,Franklin,15.4,8,0.802326739,1,4.9823143,0,0,1,1,0.098775186,0.401163369,4,0,0,9.8,0.601745069,6,0,3,0.300872535,1390.835527,609.6394742,77.92393118,2102.576703,1228.022903,206.9437521,60269,0,22.08803274,9.3,37.4,100,41.52173913,19.68704796,54.60681152,5.708234787,1.798798084,60.28585815,4.777094841,8.586956522,4.076789529,10.12310256,8.502626294,11.61603711,23.46541571,1.849792969,0,1,10.1,13,9.577775955,92,93874.268,1.298052907,,,,3.2,2,,0.199700445
19071,IA,Fremont,14.4,5,0.743052483,0,3.51384241,0,0,1,0,0.143000141,0.891662955,6,0,0,9.8,0.891662955,6,0,,,1692.135808,1902.413347,113.9523728,5655.149666,1453.347899,334.1844222,68622,0,23.22482967,7.1,37.4,0,33.91030685,75.99986267,99.59598541,25.56663513,3.719072104,99.81784821,10.90680218,7.395751377,4.076789529,10.12310256,8.502626294,11.61603711,22.4678274,1.849792969,0,1,10.5,10,17.49888611,92,60897.38584,1.506250978,,,,3.2,1,,0.150625095
19073,IA,Greene,14.8,8,0.909607708,0,4.752611641,3,0.341102898,1,0,0.111346178,0.454803854,4,0,0,9.8,0.56850481,5,0,,,1262.80095,424.6719575,84.49824424,1734.324039,1104.72863,361.1152609,57737,0,23.70311253,8,37.4,0,38.56416773,18.57673645,58.57147217,4.548757076,2.114570618,56.62371063,9.03691864,10.22871665,4.076789529,10.12310256,8.502626294,11.61603711,22.26656026,1.849792969,0,0,11.3,9,11.62592411,92,97954.84958,1.022611022,,,,3.2,2,,0.22724691
19075,IA,Grundy,7,7,0.572972059,0,2.30403411,3,0.245559469,1,0,0.081274383,,,0,0,9.8,0.900384724,11,0,4,0.327412635,1713.008443,0,53.15587093,0,1146.169347,135.8595491,71652,1,21.57514802,8.4,37.4,0,22.87256123,0,57.77431488,0,1.03597486,48.93976593,2.647818089,6.475716065,4.076789529,10.12310256,8.502626294,11.61603711,23.81377241,1.849792969,0,0,6.3,12,5.688794136,92,27829.85583,0.971581221,,,,3.2,3,,0.242895305
19077,IA,Guthrie,11.4,6,0.5588153,0,3.564620663,3,0.27940765,2,0,0.186567158,0.372543544,4,0,0,9.8,0.745087087,8,0,3,0.27940765,1723.909692,346.112674,67.07986992,1241.266465,1373.948896,270.9974412,66112,1,23.75035301,7.8,37.4,0,28.65440465,11.33162785,65.77297211,3.159692049,1.476229548,63.08305359,5.963851929,7.550822846,4.076789529,10.12310256,8.502626294,11.61603711,22.50776617,1.849792969,0,0,9.8,10,14.76203823,92,33218.4639,0.941708267,,,,3.2,3,,0.282512486
19079,IA,Hamilton,11.4,8,0.54362601,0,2.859257266,3,0.203859746,1,0,0.066880688,0.203859746,3,0,0,9.8,0.679532468,10,0,4,0.271813005,1851.887194,428.0064905,105.4674407,1568.045612,1245.846077,179.1917512,64292,0,21.13172418,7.1,37.4,0,37.01700155,10.00475693,49.1347084,2.730852365,1.612651944,43.94518661,2.739934921,6.105100464,4.076789529,10.12310256,8.502626294,11.61603711,23.10658953,1.849792969,0,0,8.3,19,11.38216877,92,115202.5483,1.268442512,,,,3.2,4,9.922152519,0.267040521
19081,IA,Hancock,10.6,5,0.475873232,0,4.507042254,0,0,4,0,0.373412997,0.571047902,6,0,0,9.8,0.380698591,4,0,3,0.285523951,1409.311808,392.5140889,71.65328343,1093.407911,1054.396919,187.6915727,61544,0,24.13154238,8.1,37.4,0,23.52941176,9.641195297,53.02151108,3.461018324,1.51135385,48.67945099,3.958902597,8.963585434,4.076789529,10.12310256,8.502626294,11.61603711,22.13987957,1.849792969,0,1,8.7,10,6.939817905,92,48510.905,0.926784039,,,,3.2,2,,0.185356811
19083,IA,Hardin,13.7,12,0.723981917,0,4.29391079,5,0.301659137,4,2,0.23713541,0.42232278,7,0,0,9.8,0.603318274,10,0,6,0.361990958,1970.209475,419.8596409,133.5476713,1503.706488,1424.886683,184.6282628,58126,0,23.24920014,8.4,37.4,50,32.99173554,8.575946808,48.67118454,2.394545794,1.830423117,38.77242661,2.530540943,7.900826446,4.076789529,10.12310256,8.502626294,11.61603711,22.58561441,1.849792969,0,1,9.7,21,14.63549519,92,201614.1683,1.245477676,,,,3.2,6,9.113175392,0.355850786
19085,IA,Harrison,13.4,10,0.717978179,0,3.236809133,3,0.215393454,2,2,0.141502753,0.717978179,10,0,0,9.8,0.646180332,9,0,4,0.287191272,2191.139958,870.8002057,106.6885901,2947.148479,1595.363231,305.7910112,67433,1,20.73103827,9.3,37.4,100,25.54432348,19.7424202,60.94964981,5.833334923,1.782004118,59.99861908,5.107583046,7.581648523,4.076789529,10.12310256,8.502626294,11.61603711,23.41242628,1.849792969,0,0,10.4,13,12.58256721,92,58851.423,0.889010489,,,,3.2,4,3.440395355,0.273541689
19087,IA,Henry,15.2,9,0.456922382,0,4.215976331,3,0.152307451,1,0,0.049833059,0.456922382,9,0,0,9.8,0.609229803,12,0,,,3467.76648,2105.111211,173.7217801,6775.294572,2283.895789,647.6002216,61112,0,19.83204765,7.8,37.4,0,35.28697237,33.63263702,74.27214813,10.44979477,2.266133308,70.75265503,8.447693825,6.92377771,4.076789529,10.12310256,8.502626294,11.61603711,21.06727859,1.849792969,0,0,12.2,21,16.07266808,92,287772.5446,1.027598381,,,,3.2,2,,0.097866513
19089,IA,Howard,13.1,6,0.653879702,0,4.409228116,0,0,5,0,0.544247329,0.435919791,4,0,0,9.8,0.980819523,9,0,,,1491.144297,973.4256256,54.64052595,3615.816824,1123.901805,119.2459338,58857,0,21.25884465,6.6,37.4,0,25.17053206,37.79862976,61.82190323,10.17588997,1.385408878,60.85012436,3.023477077,14.52933151,4.076789529,10.12310256,8.502626294,11.61603711,25.0924068,1.849792969,0,0,9.9,10,15.92923546,92,65422.1538,1.054963589,,,,3.2,2,,0.210992724
19091,IA,Humboldt,12,6,0.633379102,0,6.468549827,3,0.316689551,1,1,0.104744948,0.422252715,4,0,0,9.8,1.055631757,10,0,3,0.316689551,1254.763183,733.033321,78.97844758,2409.306708,990.6142241,224.7414541,69252,0,21.07950401,8.6,37.4,100,32.52299606,24.54718971,55.56967163,7.468500614,1.876418352,49.01604462,5.33954525,7.03022339,4.076789529,10.12310256,8.502626294,11.61603711,24.28884026,1.849792969,0,1,10,10,9.227981567,92,80180.02071,1.041015983,,,,3.2,2,,0.208203211
19093,IA,Ida,10.9,5,0.731743038,0,5.009493209,5,0.731743038,1,0,0.146177456,0.585394382,4,0,0,9.8,0.731743038,5,0,,,957.5410724,26.695788,92.40656497,88.92694183,753.5090185,163.9970175,58792,0,23.24054247,7,37.4,0,29.58801498,1.254435658,56.39228821,0.376580447,3.027738094,51.43406296,5.373427868,9.082397004,4.076789529,10.12310256,8.502626294,11.61603711,22.92648108,1.849792969,0,1,10.7,10,11.7078886,92,50664.07583,1.434926152,,,,3.2,2,,0.286985219
19095,IA,Iowa,7.7,11,0.681621015,0,3.727922753,3,0.185896635,2,0,0.123908058,0.309827745,5,0,0,9.8,0.805552125,13,0,5,0.309827745,2409.7647,167.8268491,107.6915633,841.9582831,1571.816064,168.145592,66613,0,19.76953547,7.7,37.4,0,21.58684775,5.148017406,59.98916245,1.026150107,1.612873554,55.91661453,2.518280506,5.611150822,4.076789529,10.12310256,8.502626294,11.61603711,23.40055215,1.849792969,0,0,7.7,15,7.033089638,92,73566.59709,0.904977381,4,,,3.2,3,,0.180995479
19097,IA,Jackson,15,14,0.728976846,0,4.517571221,3,0.15620932,3,1,0.154384524,0.416558176,8,0,0,9.8,0.937255919,18,0,,,2988.044696,1392.938485,203.725769,4762.6832,2122.940807,413.0620611,61307,0,21.98101103,7.5,37.4,33.33333206,36.64978292,23.99578476,64.88696289,7.018029213,2.457784653,57.48553467,4.983255863,6.548480463,4.076789529,10.12310256,8.502626294,11.61603711,21.71413908,1.849792969,0,0,11.8,18,12.27110958,92,255838.8233,0.924499214,,,,3.2,4,8.333556175,0.205444276
